STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPEND_SOURCE,Expenditure source,SPENDING_TYPE,Spending type,PROGRAMME_TYPE,Programme type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency,BASE_PER,Base period
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2010,,0.166,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2011,,0.159,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2012,,0.167,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2013,,0.188,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2014,,0.181,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2015,,0.184,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2016,,0.249,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2017,,0.26,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2018,,0.252,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2019,,0.34,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2020,,0.265,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,TUR,Türkiye,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2021,,0.257,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2010,,1.378,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2011,,1.365,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2012,,1.391,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2013,,1.285,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2014,,1.176,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2015,,1.224,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2016,,1.126,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2017,,1.111,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2018,,1.075,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2019,,0.98,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2020,,1.028,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2021,,0.976,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,GBR,United Kingdom,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2022,,0.957,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2010,,0.65,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2011,,0.625,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2012,,0.597,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2013,,0.574,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2014,,0.561,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2015,,0.564,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2016,,0.564,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2017,,0.557,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2018,,0.553,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2019,,0.559,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2020,,0.597,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2021,,0.568,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2022,,0.607,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,USA,United States,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2023,,0.543,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2010,,0.862,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2011,,0.857,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2012,,0.891,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2013,,0.913,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2014,,0.931,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2015,,0.944,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2016,,0.954,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2017,,0.955,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2018,,0.961,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2019,,0.976,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2020,,1.045,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,OECD,OECD,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2021,,0.987,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2010,,0.162,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2011,,0.168,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2012,,1.022,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2013,,1.199,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2014,,1.22,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2015,,1.115,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2016,,1.094,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2017,,1.082,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2018,,1.071,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2019,,1.094,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2020,,1.14,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,BGR,Bulgaria,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2021,,1.202,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,HRV,Croatia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2010,,0.325,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,HRV,Croatia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2011,,0.324,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),Public expenditure on family by type of expenditure (cash and in kind) in % GDP,I,HRV,Croatia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP51,Family,_Z,Not applicable,2012,,0.325,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
