STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,EXPEND_SOURCE,Expenditure source,SPENDING_TYPE,Spending type,PROGRAMME_TYPE,Programme type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency,BASE_PER,Base period
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ISR,Israel,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.644,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ISR,Israel,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2022,,0.66,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ISR,Israel,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2023,,0.699,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,0.101,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2011,,0.09,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2012,,0.087,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2013,,0.089,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2014,,0.082,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2015,,0.076,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2016,,0.071,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2017,,0.065,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2018,,0.066,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2019,,0.067,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2020,,0.074,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,ITA,Italy,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.083,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,0.27,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2011,,0.299,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2012,,0.333,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2013,,0.353,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2014,,0.361,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2015,,0.413,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2016,,0.427,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2017,,0.447,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2018,,0.468,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2019,,0.486,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2020,,0.549,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.541,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,JPN,Japan,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2022,,0.559,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,0.163,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2011,,0.184,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2012,,0.199,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2013,,0.194,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2014,,0.182,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2015,,0.202,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2016,,0.215,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2017,,0.255,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2018,,0.262,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2019,,0.297,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2020,,0.42,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.422,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,KOR,Korea,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2022,,0.439,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,0.278,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2011,,0.302,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2012,,0.29,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2013,,0.297,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2014,,0.339,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2015,,0.374,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2016,,0.381,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2017,,0.363,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2018,,0.376,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2019,,0.383,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2020,,0.381,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LVA,Latvia,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.39,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,0.273,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2011,,0.251,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2012,,0.227,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2013,,0.215,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2014,,0.255,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2015,,0.272,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2016,,0.259,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2017,,0.253,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2018,,0.254,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2019,,0.252,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2020,,0.188,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LTU,Lithuania,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2021,,0.272,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_DIS_SIC(1.0),Public expenditure on disability and sickness cash benefits in % GDP,I,LUX,Luxembourg,A,Annual,SOCX,Social expenditure,PT_B1GQ,Percentage of GDP,ES10,Public,K,In kind spending,TP31,Incapacity related,_Z,Not applicable,2010,,1.145,,A,Normal value,0,Units,1,One,_Z,Not applicable,,
